period,year,month,data_points,spy_return_pct,spy_start_price,spy_end_price,bb_return_pct,bb_trades,bb_win_rate,bb_beats_spy,outperformance,bb_sharpe,bb_max_drawdown
2008-01,2008,1,4050,8.39188442409411,126.67,137.3,-2.9096739526843867,44,52.27272727272727,False,-11.301558376778498,-0.12839509174882888,-4.254277600359318
2008-02,2008,2,12555,-2.981069123086976,137.87,133.76,1.470544220784729,139,66.90647482014388,True,4.4516133438717045,0.01491266172523022,-1.4906599958885016
2008-03,2008,3,11835,-0.9611774423669004,133.17,131.89,2.0930840507140833,125,62.4,True,3.0542614930809835,0.03437187929690729,-2.0906070109756083
2008-04,2008,4,12240,3.9978958442924726,133.07,138.39,0.7038421776150132,122,63.114754098360656,False,-3.2940536666774594,-0.012325062280126921,-1.7694241682595664
2008-05,2008,5,12960,1.321872291245314,138.44,140.27,-0.7971568887086358,142,65.49295774647888,False,-2.11902917995395,-0.09761148208426358,-2.0390370707133223
2008-06,2008,6,11745,-8.425118008868546,139.82,128.04,-0.2533209170212152,123,56.09756097560976,True,8.171797091847333,-0.07058749615125186,-1.5295732959847053
2008-07,2008,7,12195,0.20541992573280013,126.57,126.83,3.167692683840791,129,64.34108527131784,True,2.9622727581079906,0.07340270308110128,-1.5800631935006648
2008-08,2008,8,12960,1.2032085561497337,127.16,128.69,0.15484489718890423,130,70.76923076923077,False,-1.0483636589608294,-0.04739647812716567,-1.4150542028299253
2008-09,2008,9,11745,-10.671177058506954,130.07,116.19,6.849865610616983,119,59.66386554621849,True,17.521042669123936,0.07449407392359747,-2.730296166429674
2008-10,2008,10,13365,-15.989583333333336,115.2,96.78,5.517785094311874,130,61.53846153846154,True,21.507368427645208,0.0557046627586881,-6.805566365237666
2008-11,2008,11,11295,-7.243087082129588,96.92,89.9,8.77869561365372,151,48.34437086092716,True,16.02178269578331,0.11355687885450455,-4.720624132813303
2008-12,2008,12,12780,2.299771167048044,87.4,89.41,8.96585151063282,138,60.86956521739131,True,6.666080343584777,0.11656251336915797,-4.303832943968227
2009-01,2009,1,12555,-8.395851721094438,90.64,83.03,0.5110056141223747,138,61.59420289855072,True,8.906857335216813,-0.011953828892212678,-3.9020351402451867
2009-02,2009,2,11295,-9.559995097438408,81.59,73.79,0.3110684956136352,126,61.904761904761905,True,9.871063593052043,-0.016001395210434175,-3.9482082321203054
2009-03,2009,3,11955,9.887982298437272,72.31,79.46,5.263218072349727,130,59.23076923076923,False,-4.624764226087544,0.07847630935079682,-3.9127732739935155
2009-04,2009,4,11805,11.290733197556014,78.56,87.43,3.1253971877166857,130,66.92307692307692,False,-8.165336009839328,0.07268476415223901,-1.972312670300477
2009-05,2009,5,12150,6.067544361763036,87.35,92.65,0.3098118053900945,137,62.77372262773723,False,-5.757732556372941,-0.027295636532493433,-1.8845314890563272
2009-06,2009,6,11775,-1.5817035374585762,93.57,92.09,5.87971031260282,130,70.76923076923077,True,7.461413850061397,0.25767317298529474,-0.6430610550447693
2009-07,2009,7,12825,6.889465714903747,92.46,98.83,4.5011370521710194,141,66.66666666666666,False,-2.388328662732728,0.12597022510940536,-1.265683771787058
2009-08,2009,8,11370,2.6951207293858306,99.81,102.5,2.489994981001411,127,71.65354330708661,False,-0.20512574838441983,0.09154084737647938,-0.8449401298614508
2009-09,2009,9,11775,3.4384796238244566,102.08,105.59,2.0342229005205414,136,74.26470588235294,False,-1.4042567233039154,0.03588619141346086,-0.9630920984058757
2009-10,2009,10,12540,-1.5298365640440892,105.24,103.63,1.3162910163570705,144,63.888888888888886,True,2.8461275804011597,0.004871995314497395,-2.9306680083684595
2009-11,2009,11,11370,5.45646336785577,104.28,109.97,2.4471794700397553,132,68.93939393939394,False,-3.0092838978160152,0.06829139052707436,-1.3886900707214886
2009-12,2009,12,12615,0.3511931562359303,111.05,111.44,1.7948915729339654,154,55.84415584415584,True,1.4436984166980351,0.04255831910380103,-0.5861279353922388
2010-01,2010,1,10980,-4.439106841028374,112.41,107.42,1.2216067079986819,111,63.06306306306306,True,5.660713549027055,0.016801657250997852,-1.676578318444294
2010-02,2010,2,10980,2.2811230144070915,108.28,110.75,2.6037309048573367,105,71.42857142857143,True,0.3226078904502449,0.09380489203716369,-1.6344526905550025
2010-03,2010,3,12165,5.131200575125803,111.28,116.99,1.8557622594958734,127,66.14173228346458,False,-3.275438315629929,0.06436992358137603,-0.8193051785048249
2010-04,2010,4,12540,0.8743633276740248,117.8,118.83,1.3256488396101933,136,71.32352941176471,True,0.4512855119361685,0.016641488184662937,-0.7977224240323164
2010-05,2010,5,11370,-8.463083877448518,119.46,109.35,-3.2189251794982847,116,63.793103448275865,True,5.244158697950234,-0.07519043068773085,-6.973476424966303
2010-06,2010,6,11775,-4.906843755764625,108.42,103.1,3.3515086934401292,136,70.58823529411765,True,8.258352449204756,0.05785444061889211,-2.568385145240402
2010-07,2010,7,12540,7.02367093519596,103.08,110.32,3.1341864748068313,131,63.358778625954194,False,-3.889484460389128,0.05913585232523222,-1.5748642882930324
2010-08,2010,8,11775,-5.5694394858979015,112.04,105.8,0.8194442559181382,124,71.7741935483871,True,6.38888374181604,-0.005163870063532713,-2.7929036057874264
2010-09,2010,9,11760,6.875234170101151,106.76,114.1,2.117961249307524,120,66.66666666666666,False,-4.757272920793627,0.09627756926386509,-0.4939201044473791
2010-10,2010,10,12150,2.9636711281070713,115.06,118.47,2.066713440961911,133,76.69172932330827,False,-0.8969576871451606,0.04740951056591053,-1.1730947759304637
2010-11,2010,11,11220,-0.562458025520485,119.12,118.45,4.488543099084062,124,75.0,True,5.0510011246045465,0.2279029140584938,-0.8589301622621562
2010-12,2010,12,12870,4.615384615384613,120.25,125.8,2.2974341654909103,146,66.43835616438356,False,-2.317950449893703,0.07174096352892152,-0.7276534092233323
2011-01,2011,1,11310,1.5388257575757485,126.72,128.67,1.1405887876574048,114,66.66666666666666,False,-0.3982369699183438,0.022244307231292188,-0.8136979737126043
2011-02,2011,2,10920,2.882312031527695,129.41,133.14,1.254992207244677,108,67.5925925925926,False,-1.6273198242830176,0.03970678484785697,-0.7017546082283049
2011-03,2011,3,12090,-0.785810507409079,133.62,132.57,2.5377986731224955,119,67.22689075630252,True,3.323609180531574,0.09172300506581996,-0.8702051434302907
2011-04,2011,4,12090,2.339883005849711,133.34,136.46,1.0758462176026695,118,65.2542372881356,False,-1.2640367882470414,0.020974848707394786,-0.27197265372028484
2011-05,2011,5,11700,-1.5185807111046308,136.97,134.89,-2.699023775977301,122,59.01639344262295,False,-1.1804430648726705,-0.21938241456774701,-2.6972370706029256
2011-06,2011,6,11700,-1.9247919143876364,134.56,131.97,1.756909928038402,120,67.5,True,3.6817018424260386,0.052365148360877876,-0.5662218956914545
2011-07,2011,7,12090,-2.0154568874071805,131.98,129.32,0.7549136371553303,128,69.53125,True,2.770370524562511,-0.013409368310020006,-1.247943534719405
2011-08,2011,8,12090,-6.557627636808314,130.84,122.26,8.634401990292377,125,66.4,True,15.19202962710069,0.21913895275590828,-2.036556065235269
2011-09,2011,9,12480,-7.398314100990255,122.19,113.15,-8.627286276097164,137,55.47445255474452,False,-1.2289721751069085,-0.14093144430009497,-9.728357661103432
2011-10,2011,10,11310,11.370702673891811,112.57,125.37,4.086163764820427,118,64.40677966101694,False,-7.284538909071384,0.07185443913042457,-1.9295883801043598
2011-11,2011,11,11160,2.903915761763739,121.56,125.09,6.5425804175419655,120,67.5,True,3.6386646557782267,0.1061936418216587,-3.598174183870779
2011-12,2011,12,12870,0.6168883191796269,124.82,125.59,0.8754225500621055,145,61.37931034482759,True,0.2585342308824785,-0.011002124313706984,-2.0985902805115035
2012-01,2012,1,11310,2.6595744680851108,127.84,131.24,1.0317668030899214,113,64.60176991150442,False,-1.6278076649951894,0.011484754212524173,-0.5851063829786953
2012-02,2012,2,11310,3.4071164161063616,132.37,136.88,2.182125428818126,119,65.54621848739495,False,-1.2249909872882352,0.08140136782991318,-0.8041075410683952
2012-03,2012,3,12480,2.468506517148464,137.33,140.72,0.5531926307506209,134,69.40298507462687,False,-1.9153138863978434,-0.02490741993245146,-1.3208366056959036
2012-04,2012,4,11310,-0.5830489192263888,140.64,139.82,1.6306704647090604,115,63.47826086956522,True,2.2137193839354494,0.04940310042059571,-0.7110622594286351
2012-05,2012,5,12090,-5.9357791604090755,139.83,131.53,-0.7471168045797356,120,55.00000000000001,True,5.18866235582934,-0.08544408437946573,-1.525004060674196
2012-06,2012,6,12090,5.189189189189189,129.5,136.22,2.308437668527143,132,65.15151515151516,False,-2.880751520662045,0.08626679591031941,-0.6233571160345637
2012-07,2012,7,11340,1.1435273420319618,136.42,137.98,0.5578855864639315,117,63.24786324786324,False,-0.5856417555680304,-0.024749776893714177,-1.3594480049558455
2012-08,2012,8,13260,1.802841277853898,138.67,141.17,2.053894434202487,145,65.51724137931035,True,0.251053156348589,0.06921153465849239,-0.9502012319664709
2012-09,2012,9,10530,1.9844082211197815,141.1,143.9,1.8814614456769363,105,67.61904761904762,False,-0.10294677544284529,0.16017800918306954,-0.18987427944657279
2012-10,2012,10,12090,-2.296465380092684,144.57,141.25,0.5257647287154937,133,64.66165413533834,True,2.822230108808178,-0.03722809656346408,-1.2516812868834528
2012-11,2012,11,11940,0.31069058042649184,141.62,142.06,0.1267893892088131,123,57.72357723577236,False,-0.1839011912176787,-0.07502950002729322,-0.7199111048122642
2012-12,2012,12,11340,-0.23809523809524047,142.8,142.46,0.08996667267614282,122,59.01639344262295,True,0.3280619107713833,-0.06295501695321207,-1.0984778212236808
2013-01,2013,1,11700,3.2104719255942102,145.15,149.81,0.8793425126069603,113,64.60176991150442,False,-2.33112941298725,-0.0025288648294035355,-0.5066201888500407
2013-02,2013,2,10920,0.6439192777482922,150.64,151.61,0.44855726026203946,119,62.18487394957983,False,-0.1953620174862527,-0.030809533168627733,-1.0669764613621295
2013-03,2013,3,12090,3.62649725365627,151.11,156.59,1.8690165159544243,133,67.66917293233082,False,-1.7574807377018453,0.06730833022401678,-0.7278498292409077
2013-04,2013,4,11700,1.9795657726692173,156.6,159.7,1.6360453094659628,128,59.375,False,-0.3435204632032545,0.0676346311346356,-0.5362561718833673
2013-05,2013,5,12870,2.6053110678636484,159.29,163.44,1.3707443823831669,141,67.37588652482269,False,-1.2345666854804815,0.014404537230882088,-0.8631438314001323
2013-06,2013,6,10920,-2.1798864260853765,163.77,160.2,1.5898807783671371,122,66.39344262295081,True,3.7697672044525135,0.024370471086435364,-2.1493861656974156
2013-07,2013,7,11730,4.441278493557988,161.44,168.61,1.9608742180839405,126,66.66666666666666,False,-2.4804042754740476,0.0845046176867123,-0.5117811186265301
2013-08,2013,8,12870,-3.788012469854713,170.01,163.57,0.3156683208880574,145,63.44827586206897,True,4.103680790742771,-0.06473006392261359,-0.8431361702440634
2013-09,2013,9,10920,1.5841344700405133,165.39,168.01,-0.14167041694269153,115,66.95652173913044,False,-1.7258048869832048,-0.09098616366521388,-1.1078739531263886
2013-10,2013,10,12090,4.48950466789559,168.17,175.72,1.8867781366375735,130,73.07692307692307,False,-2.602726531258016,0.0672134585268707,-0.7965507114713275
2013-11,2013,11,11550,2.7430713312130757,176.08,180.91,1.1025825196577035,120,71.66666666666667,False,-1.6404888115553722,0.015024236093298655,-0.6105336731540343
2013-12,2013,12,11692,1.8711707236297483,181.17,184.56,1.737315670024981,126,69.84126984126983,False,-0.13385505360476724,0.06461587934205111,-0.5670635859794882
2014-01,2014,1,12480,-3.148621458480609,183.89,178.1,-1.8279448491772832,122,58.19672131147541,True,1.320676609303326,-0.1509353261892661,-2.215932122009461
2014-02,2014,2,10920,4.6445018533078795,178.06,186.33,0.8931119562033966,119,69.74789915966386,False,-3.7513898971044832,-0.004237141886200407,-0.7976193101520304
2014-03,2014,3,11310,1.2999675008124827,184.62,187.02,0.9987849768212478,116,62.93103448275862,False,-0.30118252399123496,0.007762922395886441,-0.5071686009315618
2014-04,2014,4,11700,0.4050524969354532,187.63,188.39,0.46171009690419934,129,60.46511627906976,True,0.0566575999687461,-0.037547306468508415,-1.5353776968027426
2014-05,2014,5,12480,2.337317397078356,188.25,192.65,2.035683759568557,139,71.94244604316546,False,-0.3016336375097992,0.07285424246195565,-1.11426908821498
2014-06,2014,6,11310,1.4724944262975077,192.87,195.71,0.06045389809809594,113,62.83185840707964,False,-1.4120405281994117,-0.09476520951294874,-0.8260178655671268
2014-07,2014,7,11370,-1.6355854478752572,196.26,193.05,0.21241625213624582,113,64.60176991150442,True,1.848001700011503,-0.06791444066163922,-0.7405313326987777
2014-08,2014,8,12480,4.1785621593563365,192.65,200.7,0.04200627273749437,125,63.2,False,-4.136555886618842,-0.07607320927980014,-0.8409016460484231
2014-09,2014,9,11310,-1.951025283694997,200.92,197.0,1.1614985905066004,118,69.49152542372882,True,3.1125238742015977,0.02475405224165493,-0.799589757647135
2014-10,2014,10,12870,2.5268188520006096,196.69,201.66,2.452093579405725,138,66.66666666666666,False,-0.07472527259488465,0.05721548672392876,-1.5818020200946976
2014-11,2014,11,10380,2.6350983208678103,201.89,207.21,1.6483957010682508,118,69.49152542372882,False,-0.9867026197995593,0.10152514140019053,-0.4424118904409172
2014-12,2014,12,12120,-0.45529400368109935,206.46,205.52,0.7338732890697619,127,66.92913385826772,True,1.1891672927508612,-0.021294509921829487,-0.7156678695653396
2015-01,2015,1,12090,-3.362566015795338,206.39,199.45,1.6416384241850792,140,67.14285714285714,True,5.004204439980417,0.02153773950205259,-2.108000243798618
2015-02,2015,2,10920,5.276570229350923,200.13,210.69,1.8738572347551712,122,72.1311475409836,False,-3.4027129945957517,0.08754100630909153,-0.6040647413022222
2015-03,2015,3,11700,-2.1101047939684143,210.89,206.44,-2.6756014317081904,127,60.629921259842526,False,-0.565496637739776,-0.2464209129049906,-2.7041392475135084
2015-04,2015,4,11700,1.140167871524911,206.11,208.46,1.5637073668266697,127,66.14173228346458,True,0.42353949530175866,0.052378610437226934,-0.5809776484195269
2015-05,2015,5,12090,0.6820241331616382,209.67,211.1,2.0917758786072613,130,68.46153846153847,True,1.409751745445623,0.14263418376748777,-0.17284686071497538
2015-06,2015,6,11700,-2.900396151669499,212.04,205.89,-0.1733596937885335,123,64.22764227642277,True,2.7270364578809656,-0.06204663042820051,-1.4685448822383458
2015-07,2015,7,12870,1.3531734566117704,207.66,210.47,1.9368100719180041,135,69.62962962962963,True,0.5836366153062338,0.04181484218578222,-1.7491082539185927
2015-08,2015,8,11310,-6.110424783806905,210.46,197.6,-3.5097832345317466,115,61.73913043478261,True,2.6006415492751587,-0.07185431138294858,-7.101608139690739
2015-09,2015,9,11700,-0.7867902065324345,193.19,191.67,-1.196323495679356,135,62.22222222222222,False,-0.4095332891469216,-0.07911012234607484,-3.9214298531309524
2015-10,2015,10,12480,8.086323452938109,192.3,207.85,3.201931296239205,129,70.54263565891473,False,-4.884392156698904,0.13829019055351782,-0.6676230243258603
2015-11,2015,11,10770,0.20168067226890157,208.25,208.67,0.764131178001516,104,62.5,True,0.5624505057326143,-0.005347098233969764,-1.065519972673987
2015-12,2015,12,12540,-2.626552053486151,209.4,203.9,-0.08480336199208643,128,71.09375,True,2.541748691494065,-0.04239995307182893,-1.82800336396386
2016-01,2016,1,10920,-3.353126091512399,200.41,193.69,3.876807029406506,112,62.5,True,7.229933120918905,0.11656596232883555,-1.730423107394196
2016-02,2016,2,11310,0.5561041525908181,192.41,193.48,0.3919686922559311,121,66.94214876033058,False,-0.16413546033488702,-0.017440033952888116,-2.002507515965114
2016-03,2016,3,12090,5.291466038315753,195.22,205.55,1.3339864181732406,115,61.73913043478261,False,-3.957479620142512,0.038094607401169635,-0.5785966343676032
2016-04,2016,4,12090,0.973867084271317,204.34,206.33,1.1162963456620263,126,65.87301587301587,True,0.1424292613907094,0.01103625659644807,-0.5797143308070392
2016-05,2016,5,11700,1.4941250423093677,206.81,209.9,-0.1222493150125397,114,62.28070175438597,False,-1.6163743573219074,-0.06226421815514406,-2.021377877218223
2016-06,2016,6,11700,0.17692344474728855,209.13,209.5,-0.7626480122951411,120,63.33333333333333,False,-0.9395714570424296,-0.07651466250339262,-2.626683774218236
2016-07,2016,7,12090,3.651725619361295,209.49,217.14,1.1680219563529843,132,68.93939393939394,False,-2.4837036630083107,0.008485509092794774,-0.6719355683757786
2016-08,2016,8,12090,0.06904805744797332,217.24,217.39,1.0487581168225153,137,68.61313868613139,True,0.979710059374542,-0.00376536000559657,-0.4275468922397985
2016-09,2016,9,12480,-0.5287113236172946,217.51,216.36,0.504003513378413,135,66.66666666666666,True,1.0327148369957075,-0.037927019324029504,-1.2371451329154821
2016-10,2016,10,11310,-1.5245597775718351,215.8,212.51,2.149620870347588,124,70.16129032258065,True,3.674180647919423,0.1006846822532196,-0.6158818757845513
2016-11,2016,11,11160,3.4753205278730124,212.93,220.33,0.3101028360106394,111,64.86486486486487,False,-3.165217691862373,-0.050445458767830395,-1.1975498810996787
2016-12,2016,12,12480,1.3097072419106384,220.66,223.55,0.3023528180071557,121,61.15702479338842,False,-1.0073544239034826,-0.0945135639756054,-0.7855949184067084
2017-01,2017,1,11310,1.1602578350744672,224.95,227.56,0.712255357554787,120,69.16666666666667,False,-0.44800247751968014,-0.02677310675162106,-0.49900785078057264
2017-02,2017,2,10920,3.5597005122816343,228.39,236.52,0.630110980669417,107,61.6822429906542,False,-2.9295895316122174,-0.042159239115482326,-0.3759647147728599
2017-03,2017,3,12870,-1.157378286576924,238.47,235.71,-0.17465993614451258,129,62.7906976744186,True,0.9827183504324115,-0.09519251354134481,-0.9257371546405854
2017-04,2017,4,10920,0.9325985587113135,235.9,238.1,2.2791484339047985,117,65.8119658119658,True,1.346549875193485,0.09729275836167336,-0.43139163236512745
2017-05,2017,5,12090,1.1861352110314698,238.59,241.42,0.7339982420176745,139,69.7841726618705,False,-0.45213696901379535,-0.04372875530382177,-0.48215123258913695
2017-06,2017,6,12480,-0.0537412153782536,241.9,241.77,0.16537459496259624,122,63.934426229508205,True,0.21911581034084981,-0.09996444753238326,-0.6016492931687926
2017-07,2017,7,10950,1.534916258590189,243.01,246.74,0.7055647607280318,112,73.21428571428571,False,-0.8293514978621572,-0.025467773086565452,-0.371960303754821
2017-08,2017,8,12090,-0.016164228562200136,247.46,247.42,0.7673081448147937,116,59.48275862068966,True,0.7834723733769939,-0.01376706987166133,-0.7464516890370894
2017-09,2017,9,12090,1.302576924627975,247.97,251.2,0.2350483498254384,126,69.84126984126983,False,-1.0675285748025367,-0.09042516854848931,-0.6636259115850616
2017-10,2017,10,11700,2.246878231130202,251.46,257.11,0.7960800843568171,118,70.33898305084746,False,-1.4507981467733848,-0.021858652275410315,-0.6327741452290541
2017-11,2017,11,11160,2.654730070146891,258.03,264.88,0.9972557727121092,121,70.24793388429752,False,-1.657474297434782,0.007995980825966495,-0.21714072138491802
2017-12,2017,12,12480,0.7322412621725666,264.94,266.88,0.5366502326601063,116,61.206896551724135,False,-0.19559102951246027,-0.0639525544721234,-0.41862602798447035
2018-01,2018,1,11700,5.292645575766615,267.73,281.9,1.830771639471325,111,63.06306306306306,False,-3.46187393629529,0.10504255709655408,-0.5239413481506585
2018-02,2018,2,10920,-3.3999074370750155,280.89,271.34,0.1870409939184493,117,66.66666666666666,True,3.586948430993465,-0.025072393798177432,-2.7328432906533986
2018-03,2018,3,12480,-2.9431265654928573,271.48,263.49,-0.8075316095160242,125,59.199999999999996,True,2.135594955976833,-0.08479969005187071,-3.2589780534436406
2018-04,2018,4,11310,0.8197033817530128,262.29,264.44,2.5815982357797034,126,71.42857142857143,True,1.7618948540266903,0.08491658269514632,-1.1688960592953588
2018-05,2018,5,12090,2.6462448345149254,263.77,270.75,0.8373304661349019,124,63.70967741935484,False,-1.8089143683800233,-0.009743855278376429,-1.058183131124504
2018-06,2018,6,12090,-0.45881662017324915,272.44,271.19,-2.0419176298656536,120,58.333333333333336,False,-1.5831010096924045,-0.1569792870899378,-2.3901425455161185
2018-07,2018,7,11340,4.364122165732731,269.47,281.23,2.530586755905432,122,72.95081967213115,False,-1.8335354098272991,0.1858335684577069,-0.2797604003594537
2018-08,2018,8,13260,3.0719511328929734,281.58,290.23,-0.8946095776365489,134,64.17910447761194,False,-3.966560710529522,-0.12259256536561845,-1.2901093181691352
2018-09,2018,9,10530,0.29334621755936735,289.76,290.61,1.0636334226165147,112,67.85714285714286,True,0.7702872050571475,0.016456572580785974,-0.655423279748261
2018-10,2018,10,12090,-7.345541673797701,292.15,270.69,-1.586349670268103,120,59.166666666666664,True,5.759192003529598,-0.07828087255425115,-3.769147342830233
2018-11,2018,11,11940,1.4794097081661877,271.73,275.75,-0.6955001823494643,124,62.903225806451616,False,-2.174909890515652,-0.0759350217975605,-2.429279394937993
2018-12,2018,12,11340,-10.778891782923603,280.27,250.06,-3.6073902348711893,107,57.943925233644855,True,7.171501548052414,-0.194589667451679,-4.074385180671408
2019-01,2019,1,11700,9.657890459938233,246.12,269.89,3.9984312591303097,134,73.13432835820896,False,-5.659459200807924,0.11482349660737542,-1.0949639708546386
2019-02,2019,2,10920,3.1431638961904445,270.11,278.6,1.2240509198503196,113,69.91150442477876,False,-1.9191129763401247,0.023173417216249978,-0.8832537210145635
2019-03,2019,3,12090,0.6876402893077304,280.67,282.6,-0.7447297931962352,111,59.45945945945946,False,-1.4323700825039656,-0.14453150732017228,-1.770524247991254
2019-04,2019,4,11700,3.2307908414103066,284.76,293.96,1.6975495704368324,127,72.44094488188976,False,-1.5332412709734744,0.08005926622793136,-0.3398977603807354
2019-05,2019,5,12870,-6.543356524690301,294.65,275.37,-1.8509789352438806,126,60.317460317460316,True,4.69237758944642,-0.10678785527021399,-3.0420561459584805
2019-06,2019,6,10920,6.442475305055203,275.36,293.1,3.434081732119159,121,66.11570247933885,False,-3.0083935729360447,0.1464293180921091,-0.587717502760853
2019-07,2019,7,11730,0.20216995754431658,296.78,297.38,0.03626608456822531,116,65.51724137931035,False,-0.16590387297609127,-0.09889409996944792,-1.0015135224087546
2019-08,2019,8,12870,-1.7667607147655675,297.72,292.46,-1.4731288873189479,137,62.04379562043796,True,0.2936318274466195,-0.07422038077771904,-2.953125745853771
2019-09,2019,9,10920,2.1475031833981517,290.57,296.81,0.08413220695161236,110,58.18181818181818,False,-2.0633709764465396,-0.08396016921278864,-0.8164451938316568
2019-10,2019,10,12090,1.7992614971466985,297.9,303.26,1.1791309489122908,129,69.76744186046511,False,-0.6201305482344075,0.011755415564944478,-0.5054749255346592
2019-11,2019,11,11160,3.0493802872319344,304.98,314.28,0.5204806384934948,112,62.5,False,-2.52889964873844,-0.06918592408365713,-0.4208737771705397
2019-12,2019,12,11730,2.3725471488089496,314.43,321.89,0.7439303609067166,115,61.73913043478261,False,-1.6286167879022329,-0.028872776445460296,-0.4493761881449866
2020-01,2020,1,12480,-0.6085505992833397,323.72,321.75,1.0956792541946505,122,63.114754098360656,True,1.7042298534779903,0.012456815528410162,-0.6424337281942545
2020-02,2020,2,10920,-8.626227685465425,323.78,295.85,-0.6130879297163483,111,68.46846846846847,True,8.013139755749076,-0.037608774725351506,-5.102289046370831
2020-03,2020,3,16650,-14.81258165008541,298.53,254.31,10.542136228284177,158,56.32911392405063,True,25.354717878369588,0.08425866659142264,-3.9247260093534386
2020-04,2020,4,28800,15.199807800112108,249.74,287.7,15.293746540166886,301,66.77740863787376,True,0.09393874005477754,0.1543412952065196,-1.324316995678944
2020-05,2020,5,29760,7.649024090029892,284.35,306.1,8.019732721225584,363,63.08539944903582,True,0.3707086311956917,0.11958514266328786,-0.9219374572804852
2020-06,2020,6,28800,0.9727817627984574,305.31,308.28,1.753574502894411,306,62.091503267973856,True,0.7807927400959536,-0.0143403288027663,-1.973107756788119
2020-07,2020,7,31677,5.732979205804233,308.74,326.44,5.23801657623747,426,56.57276995305164,False,-0.49496262956676207,0.050665974120446544,-0.8554201045412749
2020-08,2020,8,27837,7.115726275807149,326.46,349.69,3.2984251382751753,429,51.74825174825175,False,-3.817301137531974,-0.003538663851367969,-0.6398016021005463
2020-09,2020,9,28800,-4.326786222601761,351.3,336.1,2.435956217806423,382,53.66492146596858,True,6.762742440408184,-0.011906587473958775,-2.82151516875076
2020-10,2020,10,30708,-3.0739161336176246,337.68,327.3,0.6571441132657077,383,57.44125326370757,True,3.7310602468833323,-0.034043629330274355,-4.4686020485046765
2020-11,2020,11,27300,10.903777662780431,328.51,364.33,4.203868457099844,376,51.06382978723404,False,-6.699909205680587,0.029590016360482613,-1.722897974992648
2020-12,2020,12,31911,2.4322845417236625,365.5,374.39,3.1496519817536486,766,28.98172323759791,True,0.7173674400299858,-0.06584880600721807,-1.1499317406862208
2021-01,2021,1,26879,-1.660943863291546,375.69,369.45,-1.2494459503411541,351,54.131054131054135,True,0.41149791295039195,-0.11272971839129034,-1.9218609612187358
2021-02,2021,2,15480,1.886438543369335,373.19,380.23,-0.6690567523214229,184,54.347826086956516,False,-2.555495295690758,-0.11557802200712455,-1.613219236199465
2021-03,2021,3,12090,2.6235367243344023,386.12,396.25,3.3332801770211473,122,67.21311475409836,True,0.7097434526867449,0.11490561775296562,-1.4307699308894295
2021-04,2021,4,12480,4.757123132923305,398.35,417.3,2.019904651990674,126,72.22222222222221,False,-2.737218480932632,0.07898205338838421,-0.6909565730003506
2021-05,2021,5,1560,-0.054852018792782946,419.31,419.08,-0.3291638447281499,17,64.70588235294117,False,-0.27431182593536696,-0.26349407555537907,-0.6252944599044648
